4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mai,5/1/2026,5/10/2026,12/4/2025,5/10/2026,BJL,Mercado Livre,MERCADO PAGO - Principal,Cartão Mercado Pago,Maquinario,Maquinario - Editar esta Sub,Parcela 5/11; Compra de parafusadeira de walt,R$  79.73 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jun,6/1/2026,6/10/2026,12/4/2025,6/10/2026,BJL,Mercado Livre,MERCADO PAGO - Principal,Cartão Mercado Pago,Maquinario,Maquinario - Editar esta Sub,Parcela 6/11; Compra de parafusadeira de walt,R$  79.73 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jul,7/1/2026,7/10/2026,12/4/2025,7/10/2026,BJL,Mercado Livre,MERCADO PAGO - Principal,Cartão Mercado Pago,Maquinario,Maquinario - Editar esta Sub,Parcela 7/11; Compra de parafusadeira de walt,R$  79.73 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,ago,8/1/2026,8/10/2026,12/4/2025,8/10/2026,BJL,Mercado Livre,MERCADO PAGO - Principal,Cartão Mercado Pago,Maquinario,Maquinario - Editar esta Sub,Parcela 8/11; Compra de parafusadeira de walt,R$  79.73 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,set,9/1/2026,9/10/2026,12/4/2025,9/10/2026,BJL,Mercado Livre,MERCADO PAGO - Principal,Cartão Mercado Pago,Maquinario,Maquinario - Editar esta Sub,Parcela 9/11; Compra de parafusadeira de walt,R$  79.73 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,out,10/1/2026,10/10/2026,12/4/2025,10/10/2026,BJL,Mercado Livre,MERCADO PAGO - Principal,Cartão Mercado Pago,Maquinario,Maquinario - Editar esta Sub,Parcela 10/11; Compra de parafusadeira de walt,R$  79.73 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,nov,11/1/2026,11/10/2026,12/4/2025,11/10/2026,BJL,Mercado Livre,MERCADO PAGO - Principal,Cartão Mercado Pago,Maquinario,Maquinario - Editar esta Sub,Parcela 11/11; Compra de parafusadeira de walt,R$  79.73 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/10/2026,12/4/2025,3/10/2026,Serviço,BRUTA MADEIRAS LTDA,NUBANK - Principal,Cartão Nubank,Custo dos serviços,Compra de material,Parcela 3/3; Compra de material Bruta,R$  307.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,fev,2/1/2026,2/19/2026,12/4/2025,2/19/2026,Serviço,C H M MORAIS E CIA LTDA,ITAU - Principal,Boleto,Custo dos serviços,Compra de material,Parcela 2/2; Compra de Material C&D,R$  743.78 ,, Pendente,36398,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/10/2026,12/4/2025,3/10/2026,Serviço,BRUTA MADEIRAS LTDA,NUBANK - Principal,Cartão Nubank,Custo dos serviços,Compra de material,Parcela 3/3; Compra de Material na Bruta,R$  277.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,fev,2/1/2026,2/16/2026,12/4/2025,2/16/2026,Serviço,C H M MORAIS E CIA LTDA,ITAU - Principal,Boleto,Custo dos serviços,Compra de material,Parcela 2/3; Compra de Material C&D,"R$  1,168.33 ",, Pendente,36821,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/5/2026,2/5/2026,3/5/2026,Setor Administrativo,,,,Despesas administrativas,Energia,"Conta de Energia - Referente ao Ms 3/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,abr,4/1/2026,4/5/2026,3/5/2026,4/5/2026,Setor Administrativo,,,,Despesas administrativas,Energia,"Conta de Energia - Referente ao Ms 4/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mai,5/1/2026,5/5/2026,4/5/2026,5/5/2026,Setor Administrativo,,,,Despesas administrativas,Energia,"Conta de Energia - Referente ao Ms 5/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jun,6/1/2026,6/5/2026,5/5/2026,6/5/2026,Setor Administrativo,,,,Despesas administrativas,Energia,"Conta de Energia - Referente ao Ms 6/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jul,7/1/2026,7/5/2026,6/5/2026,7/5/2026,Setor Administrativo,,,,Despesas administrativas,Energia,"Conta de Energia - Referente ao Ms 7/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,ago,8/1/2026,8/5/2026,7/5/2026,8/5/2026,Setor Administrativo,,,,Despesas administrativas,Energia,"Conta de Energia - Referente ao Ms 8/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,set,9/1/2026,9/5/2026,8/5/2026,9/5/2026,Setor Administrativo,,,,Despesas administrativas,Energia,"Conta de Energia - Referente ao Ms 9/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,out,10/1/2026,10/5/2026,9/5/2026,10/5/2026,Setor Administrativo,,,,Despesas administrativas,Energia,"Conta de Energia - Referente ao Ms 10/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,nov,11/1/2026,11/5/2026,10/5/2026,11/5/2026,Setor Administrativo,,,,Despesas administrativas,Energia,"Conta de Energia - Referente ao Ms 11/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,dez,12/1/2026,12/5/2026,11/5/2026,12/5/2026,Setor Administrativo,,,,Despesas administrativas,Energia,"Conta de Energia - Referente ao Ms 12/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,fev,2/1/2026,2/18/2026,10/10/2025,2/18/2026,,BRUTA MADEIRAS LTDA,ITAU - Principal,Cartão Nubank,Custo dos serviços,Compra de material,Parcela 2/2; Compra na Bruta,R$  324.90 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/10/2026,2/10/2026,3/10/2026,Setor Administrativo,,,,Despesas administrativas,Água,"Conta de água - Referente ao Ms 3/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,abr,4/1/2026,4/10/2026,3/10/2026,4/10/2026,Setor Administrativo,,,,Despesas administrativas,Água,"Conta de água - Referente ao Ms 4/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mai,5/1/2026,5/10/2026,4/10/2026,5/10/2026,Setor Administrativo,,,,Despesas administrativas,Água,"Conta de água - Referente ao Ms 5/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jun,6/1/2026,6/10/2026,5/10/2026,6/10/2026,Setor Administrativo,,,,Despesas administrativas,Água,"Conta de água - Referente ao Ms 6/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jul,7/1/2026,7/10/2026,6/10/2026,7/10/2026,Setor Administrativo,,,,Despesas administrativas,Água,"Conta de água - Referente ao Ms 7/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,ago,8/1/2026,8/10/2026,7/10/2026,8/10/2026,Setor Administrativo,,,,Despesas administrativas,Água,"Conta de água - Referente ao Ms 8/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,set,9/1/2026,9/10/2026,8/10/2026,9/10/2026,Setor Administrativo,,,,Despesas administrativas,Água,"Conta de água - Referente ao Ms 9/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,out,10/1/2026,10/10/2026,9/10/2026,10/10/2026,Setor Administrativo,,,,Despesas administrativas,Água,"Conta de água - Referente ao Ms 10/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,nov,11/1/2026,11/10/2026,10/10/2026,11/10/2026,Setor Administrativo,,,,Despesas administrativas,Água,"Conta de água - Referente ao Ms 11/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,dez,12/1/2026,12/10/2026,11/10/2026,12/10/2026,Setor Administrativo,,,,Despesas administrativas,Água,"Conta de água - Referente ao Ms 12/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,fev,2/1/2026,2/18/2026,12/10/2025,2/18/2026,,BRUTA MADEIRAS LTDA,ITAU - Principal,Cartão Nubank,Custo dos serviços,Compra de material,Parcela 2/4; Compra de material na Bruta,R$  405.50 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/10/2026,2/12/2026,3/10/2026,Setor Administrativo,,,,Despesas administrativas,Internet,"Internet do galpão - Referente ao Ms 3/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,abr,4/1/2026,4/10/2026,3/12/2026,4/10/2026,Setor Administrativo,,,,Despesas administrativas,Internet,"Internet do galpão - Referente ao Ms 4/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mai,5/1/2026,5/10/2026,4/12/2026,5/10/2026,Setor Administrativo,,,,Despesas administrativas,Internet,"Internet do galpão - Referente ao Ms 5/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jun,6/1/2026,6/10/2026,5/12/2026,6/10/2026,Setor Administrativo,,,,Despesas administrativas,Internet,"Internet do galpão - Referente ao Ms 6/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jul,7/1/2026,7/10/2026,6/12/2026,7/10/2026,Setor Administrativo,,,,Despesas administrativas,Internet,"Internet do galpão - Referente ao Ms 7/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,ago,8/1/2026,8/10/2026,7/12/2026,8/10/2026,Setor Administrativo,,,,Despesas administrativas,Internet,"Internet do galpão - Referente ao Ms 8/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,set,9/1/2026,9/10/2026,8/12/2026,9/10/2026,Setor Administrativo,,,,Despesas administrativas,Internet,"Internet do galpão - Referente ao Ms 9/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,out,10/1/2026,10/10/2026,9/12/2026,10/10/2026,Setor Administrativo,,,,Despesas administrativas,Internet,"Internet do galpão - Referente ao Ms 10/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,nov,11/1/2026,11/10/2026,10/12/2026,11/10/2026,Setor Administrativo,,,,Despesas administrativas,Internet,"Internet do galpão - Referente ao Ms 11/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,dez,12/1/2026,12/10/2026,11/12/2026,12/10/2026,Setor Administrativo,,,,Despesas administrativas,Internet,"Internet do galpão - Referente ao Ms 12/2026 (Despesa recorrente)""",R$  80.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,fev,2/1/2026,2/18/2026,12/4/2025,2/18/2026,Serviço,BRUTA MADEIRAS LTDA,ITAU - Principal,Cartão Nubank,Custo dos serviços,Compra de material,Parcela 2/2; Compra de material na Bruta,R$  222.75 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/10/2026,2/10/2026,3/10/2026,Setor Administrativo,,,,Despesas administrativas,Aluguel,"Aluguel do galpão  - Referente ao Ms 3/2026 (Despesa recorrente)""","R$  1,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,abr,4/1/2026,4/10/2026,3/10/2026,4/10/2026,Setor Administrativo,,,,Despesas administrativas,Aluguel,"Aluguel do galpão  - Referente ao Ms 4/2026 (Despesa recorrente)""","R$  1,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mai,5/1/2026,5/10/2026,4/10/2026,5/10/2026,Setor Administrativo,,,,Despesas administrativas,Aluguel,"Aluguel do galpão  - Referente ao Ms 5/2026 (Despesa recorrente)""","R$  1,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jun,6/1/2026,6/10/2026,5/10/2026,6/10/2026,Setor Administrativo,,,,Despesas administrativas,Aluguel,"Aluguel do galpão  - Referente ao Ms 6/2026 (Despesa recorrente)""","R$  1,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jul,7/1/2026,7/10/2026,6/10/2026,7/10/2026,Setor Administrativo,,,,Despesas administrativas,Aluguel,"Aluguel do galpão  - Referente ao Ms 7/2026 (Despesa recorrente)""","R$  1,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,ago,8/1/2026,8/10/2026,7/10/2026,8/10/2026,Setor Administrativo,,,,Despesas administrativas,Aluguel,"Aluguel do galpão  - Referente ao Ms 8/2026 (Despesa recorrente)""","R$  1,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,set,9/1/2026,9/10/2026,8/10/2026,9/10/2026,Setor Administrativo,,,,Despesas administrativas,Aluguel,"Aluguel do galpão  - Referente ao Ms 9/2026 (Despesa recorrente)""","R$  1,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,out,10/1/2026,10/10/2026,9/10/2026,10/10/2026,Setor Administrativo,,,,Despesas administrativas,Aluguel,"Aluguel do galpão  - Referente ao Ms 10/2026 (Despesa recorrente)""","R$  1,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,nov,11/1/2026,11/10/2026,10/10/2026,11/10/2026,Setor Administrativo,,,,Despesas administrativas,Aluguel,"Aluguel do galpão  - Referente ao Ms 11/2026 (Despesa recorrente)""","R$  1,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,dez,12/1/2026,12/10/2026,11/10/2026,12/10/2026,Setor Administrativo,,,,Despesas administrativas,Aluguel,"Aluguel do galpão  - Referente ao Ms 12/2026 (Despesa recorrente)""","R$  1,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,fev,2/1/2026,2/18/2026,12/4/2025,2/18/2026,Serviço,BRUTA MADEIRAS LTDA,ITAU - Principal,Cartão Nubank,Custo dos serviços,Compra de material,Parcela 2/3; Compra de material Bruta,R$  307.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/5/2026,3/5/2026,3/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário José Luiz  - Referente ao Ms 3/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,abr,4/1/2026,4/5/2026,4/5/2026,4/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário José Luiz  - Referente ao Ms 4/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mai,5/1/2026,5/5/2026,5/5/2026,5/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário José Luiz  - Referente ao Ms 5/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jun,6/1/2026,6/5/2026,6/5/2026,6/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário José Luiz  - Referente ao Ms 6/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jul,7/1/2026,7/5/2026,7/5/2026,7/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário José Luiz  - Referente ao Ms 7/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,ago,8/1/2026,8/5/2026,8/5/2026,8/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário José Luiz  - Referente ao Ms 8/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,set,9/1/2026,9/5/2026,9/5/2026,9/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário José Luiz  - Referente ao Ms 9/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,out,10/1/2026,10/5/2026,10/5/2026,10/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário José Luiz  - Referente ao Ms 10/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,nov,11/1/2026,11/5/2026,11/5/2026,11/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário José Luiz  - Referente ao Ms 11/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,dez,12/1/2026,12/5/2026,12/5/2026,12/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário José Luiz  - Referente ao Ms 12/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/5/2026,2/5/2026,3/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário Felipe - Referente ao Ms 3/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,abr,4/1/2026,4/5/2026,3/5/2026,4/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário Felipe - Referente ao Ms 4/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mai,5/1/2026,5/5/2026,4/5/2026,5/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário Felipe - Referente ao Ms 5/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jun,6/1/2026,6/5/2026,5/5/2026,6/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário Felipe - Referente ao Ms 6/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jul,7/1/2026,7/5/2026,6/5/2026,7/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário Felipe - Referente ao Ms 7/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,ago,8/1/2026,8/5/2026,7/5/2026,8/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário Felipe - Referente ao Ms 8/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,set,9/1/2026,9/5/2026,8/5/2026,9/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário Felipe - Referente ao Ms 9/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,out,10/1/2026,10/5/2026,9/5/2026,10/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário Felipe - Referente ao Ms 10/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,nov,11/1/2026,11/5/2026,10/5/2026,11/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário Felipe - Referente ao Ms 11/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,dez,12/1/2026,12/5/2026,11/5/2026,12/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salário Felipe - Referente ao Ms 12/2026 (Despesa recorrente)""","R$  2,500.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,fev,2/1/2026,2/18/2026,12/4/2025,2/18/2026,Serviço,BRUTA MADEIRAS LTDA,ITAU - Principal,Cartão Nubank,Custo dos serviços,Compra de material,Parcela 2/3; Compra de Material na Bruta,R$  277.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/5/2026,2/5/2026,3/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salario Lucas - Referente ao Ms 3/2026 (Despesa recorrente)""","R$  2,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,abr,4/1/2026,4/5/2026,3/5/2026,4/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salario Lucas - Referente ao Ms 4/2026 (Despesa recorrente)""","R$  2,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mai,5/1/2026,5/5/2026,4/5/2026,5/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salario Lucas - Referente ao Ms 5/2026 (Despesa recorrente)""","R$  2,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jun,6/1/2026,6/5/2026,5/5/2026,6/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salario Lucas - Referente ao Ms 6/2026 (Despesa recorrente)""","R$  2,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,jul,7/1/2026,7/5/2026,6/5/2026,7/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salario Lucas - Referente ao Ms 7/2026 (Despesa recorrente)""","R$  2,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,ago,8/1/2026,8/5/2026,7/5/2026,8/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salario Lucas - Referente ao Ms 8/2026 (Despesa recorrente)""","R$  2,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,set,9/1/2026,9/5/2026,8/5/2026,9/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salario Lucas - Referente ao Ms 9/2026 (Despesa recorrente)""","R$  2,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,out,10/1/2026,10/5/2026,9/5/2026,10/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salario Lucas - Referente ao Ms 10/2026 (Despesa recorrente)""","R$  2,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,nov,11/1/2026,11/5/2026,10/5/2026,11/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salario Lucas - Referente ao Ms 11/2026 (Despesa recorrente)""","R$  2,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,dez,12/1/2026,12/5/2026,11/5/2026,12/5/2026,Setor Administrativo,,,,Despesas com pessoal,Salários,"Salario Lucas - Referente ao Ms 12/2026 (Despesa recorrente)""","R$  2,000.00 ",, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mar,3/1/2026,3/10/2026,2/10/2026,3/10/2026,Setor Contabilidade,,,,Serviços de terceiros,Contabilidade,"Contadora - Referente ao Ms 3/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,abr,4/1/2026,4/10/2026,3/10/2026,4/10/2026,Setor Contabilidade,,,,Serviços de terceiros,Contabilidade,"Contadora - Referente ao Ms 4/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Contas a pagar,1,1,,2026,mai,5/1/2026,5/10/2026,4/10/2026,5/10/2026,Setor Contabilidade,,,,Serviços de terceiros,Contabilidade,"Contadora - Referente ao Ms 5/2026 (Despesa recorrente)""",R$  300.00 ,, Pendente,,,,,,,,,,,,,,,,,,,,,,,,,,
